TransactionID,AccountID,TransactionAmount,Transaction Date,TransactionType,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Previous Transaction Date
Tx000226,Ac00314,487,13-01-2023,Debit,Indianapolis,D000029,M017,Branch,57,Retired,119,1,2514,04-11-2024
Tx000227,Ac00212,164,19-12-2023,Debit,San Diego,D000440,M087,Branch,41,Doctor,292,1,10090,04-11-2024
Tx000228,Ac00115,582,28-09-2023,Debit,Boston,D000666,M009,Atm,22,Student,176,1,480,04-11-2024
Tx000229,Ac00055,52,09-01-2023,Debit,Mesa,D000652,M019,Atm,48,Doctor,85,1,1121,04-11-2024
Tx000230,Ac00427,630,07-11-2023,Debit,Boston,D000548,M054,Atm,21,Student,62,1,371,04-11-2024
Tx000231,Ac00401,524,29-11-2023,Debit,Oklahoma City,D000551,M099,Atm,43,Doctor,159,1,13499,04-11-2024
Tx000232,Ac00430,706,02-11-2023,Debit,Phoenix,D000103,M071,Branch,40,Doctor,124,3,14805,04-11-2024
Tx000233,Ac00299,218,20-02-2023,Credit,Denver,D000485,M043,Branch,46,Engineer,35,1,3057,04-11-2024
Tx000234,Ac00345,91,23-10-2023,Debit,Fort Worth,D000295,M081,Atm,51,Doctor,141,1,14943,04-11-2024
Tx000235,Ac00430,5,23-01-2023,Debit,San Jose,D000571,M010,Atm,39,Doctor,49,1,14143,04-11-2024
Tx000236,Ac00175,54,13-11-2023,Credit,Milwaukee,D000519,M087,Atm,56,Retired,161,1,6736,04-11-2024
Tx000237,Ac00177,737,19-09-2023,Debit,Memphis,D000167,M037,Branch,48,Engineer,10,1,3313,04-11-2024
Tx000238,Ac00225,369,27-11-2023,Debit,Virginia Beach,D000221,M082,Branch,54,Doctor,14,1,830,04-11-2024
Tx000239,Ac00394,33,10-03-2023,Credit,Fort Worth,D000417,M045,Online,53,Retired,170,1,1541,04-11-2024
Tx000240,Ac00026,67,17-01-2023,Credit,Louisville,D000419,M098,Online,32,Engineer,144,1,6820,04-11-2024
Tx000241,Ac00076,177,04-05-2023,Debit,Las Vegas,D000450,M014,Online,35,Doctor,85,1,13475,04-11-2024
Tx000242,Ac00215,589,06-01-2023,Debit,Portland,D000609,M031,Branch,32,Engineer,130,1,714,04-11-2024
Tx000243,Ac00202,174,06-02-2023,Debit,Nashville,D000235,M052,Atm,21,Student,282,1,1307,04-11-2024
Tx000244,Ac00400,78,23-10-2023,Credit,Memphis,D000191,M069,Online,56,Engineer,189,1,7255,04-11-2024
Tx000245,Ac00004,41,31-07-2023,Debit,Louisville,D000214,M061,Branch,59,Retired,156,1,1154,04-11-2024
Tx000246,Ac00260,97,01-01-2024,Credit,Atlanta,D000507,M063,Branch,77,Retired,55,1,6648,04-11-2024
Tx000247,Ac00415,34,20-02-2023,Debit,Philadelphia,D000158,M080,Branch,22,Student,81,1,8710,04-11-2024
Tx000248,Ac00337,492,06-11-2023,Debit,Fresno,D000411,M012,Online,23,Student,74,1,858,04-11-2024
Tx000249,Ac00253,842,19-10-2023,Credit,Virginia Beach,D000209,M015,Online,53,Doctor,185,1,509,04-11-2024
Tx000250,Ac00126,74,12-09-2023,Debit,Atlanta,D000210,M086,Atm,51,Engineer,158,1,2812,04-11-2024
Tx000251,Ac00304,761,09-01-2023,Debit,Phoenix,D000651,M005,Online,57,Engineer,118,1,6180,04-11-2024
Tx000252,Ac00470,273,04-09-2023,Credit,Houston,D000534,M007,Branch,26,Engineer,134,1,6609,04-11-2024
Tx000253,Ac00041,372,30-01-2023,Debit,San Francisco,D000374,M020,Branch,67,Retired,143,1,3484,04-11-2024
Tx000254,Ac00442,219,22-12-2023,Debit,Seattle,D000556,M021,Atm,18,Student,13,1,754,04-11-2024
Tx000255,Ac00430,227,30-08-2023,Debit,Atlanta,D000207,M010,Online,18,Student,65,1,751,04-11-2024
Tx000256,Ac00258,238,25-12-2023,Credit,Kansas City,D000563,M043,Branch,39,Doctor,86,1,8510,04-11-2024
Tx000257,Ac00073,187,08-05-2023,Debit,Washington,D000149,M037,Online,58,Doctor,13,1,1509,04-11-2024
Tx000258,Ac00430,341,04-07-2023,Debit,San Jose,D000453,M042,Online,18,Student,148,1,511,04-11-2024
Tx000259,Ac00363,435,13-02-2023,Debit,Memphis,D000136,M091,Atm,59,Doctor,215,1,12648,04-11-2024
Tx000260,Ac00307,313,06-09-2023,Credit,Portland,D000503,M040,Branch,54,Engineer,44,1,233,04-11-2024
Tx000261,Ac00085,75,26-05-2023,Debit,Boston,D000014,M094,Atm,23,Student,154,1,1093,04-11-2024
Tx000262,Ac00448,23,18-09-2023,Debit,Los Angeles,D000385,M061,Atm,59,Engineer,161,1,6711,04-11-2024
Tx000263,Ac00194,47,14-08-2023,Credit,Seattle,D000388,M061,Online,25,Student,61,1,459,04-11-2024
Tx000264,Ac00319,513,08-02-2023,Debit,Sacramento,D000611,M004,Branch,79,Retired,30,1,6994,04-11-2024
Tx000265,Ac00366,488,19-07-2023,Debit,Louisville,D000257,M098,Branch,43,Engineer,168,1,7071,04-11-2024
Tx000266,Ac00338,13,31-07-2023,Debit,Fort Worth,D000482,M055,Atm,44,Engineer,156,1,9045,04-11-2024
Tx000267,Ac00178,67,05-04-2023,Credit,Charlotte,D000221,M021,Online,79,Retired,129,4,5239,04-11-2024
Tx000268,Ac00424,536,17-04-2023,Debit,Las Vegas,D000583,M097,Online,43,Engineer,22,1,9642,04-11-2024
Tx000269,Ac00147,271,07-07-2023,Credit,Washington,D000508,M094,Online,26,Engineer,53,1,6264,04-11-2024
Tx000270,Ac00171,98,03-07-2023,Debit,Denver,D000470,M033,Branch,72,Retired,18,1,7460,04-11-2024
Tx000271,Ac00023,196,06-02-2023,Debit,San Francisco,D000623,M088,Online,61,Retired,98,1,4234,04-11-2024
Tx000272,Ac00263,251,25-08-2023,Debit,San Jose,D000056,M058,Atm,42,Engineer,246,1,8304,04-11-2024
Tx000273,Ac00423,45,01-06-2023,Debit,El Paso,D000618,M081,Online,28,Student,205,1,314,04-11-2024
Tx000274,Ac00455,179,28-03-2023,Debit,Baltimore,D000663,M001,Online,35,Doctor,180,1,5241,04-11-2024
Tx000275,Ac00454,1176,23-05-2023,Credit,Kansas City,D000476,M074,Atm,54,Engineer,174,5,324,04-11-2024
Tx000276,Ac00055,387,20-12-2023,Debit,New York,D000453,M019,Branch,46,Doctor,128,1,6863,04-11-2024
Tx000277,Ac00403,167,31-10-2023,Debit,Denver,D000231,M049,Online,76,Retired,20,1,3878,04-11-2024
Tx000278,Ac00220,345,24-04-2023,Debit,Fresno,D000217,M025,Branch,69,Retired,253,1,4047,04-11-2024
Tx000279,Ac00009,75,05-09-2023,Debit,Raleigh,D000526,M091,Atm,72,Retired,117,1,2410,04-11-2024
Tx000280,Ac00445,672,25-12-2023,Debit,Washington,D000641,M071,Branch,58,Engineer,54,1,5212,04-11-2024
Tx000281,Ac00133,255,16-10-2023,Debit,Seattle,D000206,M084,Atm,45,Engineer,152,1,6218,04-11-2024
Tx000282,Ac00362,46,23-11-2023,Debit,Philadelphia,D000484,M066,Online,25,Student,109,1,5978,04-11-2024
Tx000283,Ac00026,330,09-02-2023,Credit,San Antonio,D000278,M088,Online,26,Student,66,1,1672,04-11-2024
Tx000284,Ac00387,362,09-01-2023,Credit,Philadelphia,D000145,M059,Branch,58,Doctor,198,2,8422,04-11-2024
Tx000285,Ac00451,12,10-07-2023,Debit,San Diego,D000678,M063,Branch,53,Doctor,52,1,14612,04-11-2024
Tx000286,Ac00033,47,09-10-2023,Debit,San Diego,D000249,M012,Atm,64,Doctor,28,1,8254,04-11-2024
Tx000287,Ac00087,36,19-12-2023,Debit,Miami,D000270,M023,Branch,63,Retired,129,1,4490,04-11-2024
Tx000288,Ac00159,151,19-01-2023,Credit,New York,D000658,M061,Branch,37,Doctor,96,1,11904,04-11-2024
Tx000289,Ac00177,243,05-05-2023,Credit,San Francisco,D000332,M094,Online,22,Student,234,1,483,04-11-2024
Tx000290,Ac00093,49,10-07-2023,Debit,Virginia Beach,D000567,M063,Branch,21,Student,17,1,816,04-11-2024
Tx000291,Ac00427,43,29-09-2023,Debit,Boston,D000263,M020,Atm,25,Student,80,1,578,04-11-2024
Tx000292,Ac00284,1036,21-07-2023,Debit,Omaha,D000129,M067,Online,25,Student,126,1,477,04-11-2024
Tx000293,Ac00189,444,21-07-2023,Debit,Las Vegas,D000407,M099,Atm,53,Retired,87,1,3134,04-11-2024
Tx000294,Ac00495,365,09-10-2023,Debit,Dallas,D000640,M002,Online,68,Retired,57,1,5894,04-11-2024
Tx000295,Ac00148,757,01-12-2023,Debit,Los Angeles,D000383,M048,Atm,22,Student,37,1,9532,04-11-2024
Tx000296,Ac00272,21,05-05-2023,Debit,Fort Worth,D000348,M055,Branch,51,Engineer,72,1,5327,04-11-2024
Tx000297,Ac00381,475,21-08-2023,Debit,Phoenix,D000540,M018,Atm,34,Engineer,105,1,2001,04-11-2024
Tx000298,Ac00110,35,02-10-2023,Debit,San Francisco,D000320,M072,Atm,56,Retired,24,1,6828,04-11-2024
Tx000299,Ac00495,690,26-06-2023,Debit,Oklahoma City,D000395,M038,Branch,27,Student,93,1,1634,04-11-2024
Tx000300,Ac00035,211,06-03-2023,Debit,Washington,D000428,M059,Atm,73,Retired,90,1,4069,04-11-2024
Tx000301,Ac00119,211,16-10-2023,Credit,Fort Worth,D000700,M041,Branch,51,Engineer,286,1,7943,04-11-2024
Tx000302,Ac00488,744,21-11-2023,Credit,Houston,D000115,M095,Online,39,Engineer,107,1,8842,04-11-2024
Tx000303,Ac00466,61,31-07-2023,Debit,Phoenix,D000084,M035,Online,24,Student,170,1,1883,04-11-2024
Tx000304,Ac00489,167,29-06-2023,Debit,Mesa,D000483,M087,Branch,37,Doctor,82,1,12527,04-11-2024
Tx000305,Ac00306,361,25-09-2023,Debit,Nashville,D000169,M093,Online,21,Student,83,1,4738,04-11-2024
Tx000306,Ac00431,379,07-04-2023,Debit,Virginia Beach,D000043,M089,Branch,78,Retired,126,1,2301,04-11-2024
Tx000307,Ac00233,241,16-06-2023,Debit,Columbus,D000443,M063,Branch,30,Doctor,55,1,12385,04-11-2024
Tx000308,Ac00389,132,16-06-2023,Credit,Fort Worth,D000245,M049,Branch,31,Engineer,13,1,4547,04-11-2024
Tx000309,Ac00067,20,11-09-2023,Debit,Oklahoma City,D000585,M047,Online,36,Engineer,213,1,2048,04-11-2024
Tx000310,Ac00300,416,19-07-2023,Debit,San Diego,D000146,M005,Branch,70,Doctor,170,1,10008,04-11-2024
Tx000311,Ac00386,50,27-04-2023,Debit,Omaha,D000668,M062,Atm,62,Retired,139,1,2300,04-11-2024
Tx000312,Ac00285,1222,09-02-2023,Debit,Denver,D000098,M091,Online,27,Student,153,1,244,04-11-2024
Tx000313,Ac00219,101,27-09-2023,Debit,Dallas,D000511,M024,Branch,50,Doctor,144,1,14473,04-11-2024
Tx000314,Ac00445,486,16-06-2023,Debit,Louisville,D000343,M080,Online,19,Student,148,1,1533,04-11-2024
Tx000315,Ac00371,321,08-12-2023,Debit,Los Angeles,D000151,M037,Branch,46,Doctor,179,1,7005,04-11-2024
Tx000316,Ac00164,711,10-02-2023,Debit,San Jose,D000581,M076,Branch,21,Student,51,1,955,04-11-2024
Tx000317,Ac00200,12,26-06-2023,Debit,Houston,D000177,M065,Atm,42,Engineer,139,1,7845,04-11-2024
Tx000318,Ac00310,351,12-10-2023,Debit,Colorado Springs,D000154,M013,Atm,20,Student,64,1,222,04-11-2024
Tx000319,Ac00106,302,30-10-2023,Debit,Columbus,D000433,M062,Online,54,Engineer,25,1,6586,04-11-2024
Tx000320,Ac00444,29,18-04-2023,Debit,Louisville,D000029,M087,Online,65,Retired,30,1,3945,04-11-2024
Tx000321,Ac00441,232,09-03-2023,Debit,Raleigh,D000315,M060,Branch,27,Student,148,1,1128,04-11-2024
Tx000322,Ac00300,179,24-04-2023,Debit,Oklahoma City,D000421,M004,Atm,58,Retired,244,1,2627,04-11-2024
Tx000323,Ac00194,37,11-08-2023,Debit,Jacksonville,D000671,M095,Branch,48,Doctor,55,1,6459,04-11-2024
Tx000324,Ac00248,138,30-01-2023,Credit,Los Angeles,D000182,M067,Branch,53,Doctor,281,1,1650,04-11-2024
Tx000325,Ac00286,233,11-04-2023,Debit,Louisville,D000351,M070,Atm,33,Engineer,72,1,6939,04-11-2024
Tx000326,Ac00049,609,17-04-2023,Debit,Tucson,D000224,M086,Atm,39,Engineer,177,1,9034,04-11-2024
Tx000327,Ac00471,437,23-11-2023,Debit,Los Angeles,D000683,M033,Branch,31,Doctor,111,1,14365,04-11-2024
Tx000328,Ac00434,870,25-12-2023,Debit,Los Angeles,D000427,M037,Branch,29,Doctor,55,1,10115,04-11-2024
Tx000329,Ac00264,354,31-05-2023,Debit,Chicago,D000416,M046,Atm,74,Retired,128,1,7359,04-11-2024
Tx000330,Ac00316,23,06-11-2023,Debit,Kansas City,D000488,M052,Online,53,Engineer,112,1,4438,04-11-2024
Tx000331,Ac00087,182,20-02-2023,Debit,Mesa,D000101,M007,Branch,26,Student,53,1,1176,04-11-2024
Tx000332,Ac00140,127,19-06-2023,Debit,Philadelphia,D000693,M036,Branch,26,Engineer,290,1,5428,04-11-2024
Tx000333,Ac00418,288,30-10-2023,Debit,Virginia Beach,D000399,M012,Online,37,Engineer,50,1,3653,04-11-2024
Tx000334,Ac00187,119,08-09-2023,Debit,Atlanta,D000310,M066,Branch,55,Engineer,123,1,2105,04-11-2024
Tx000335,Ac00077,652,02-10-2023,Debit,Indianapolis,D000280,M094,Atm,21,Student,166,1,1803,04-11-2024
Tx000336,Ac00141,67,14-04-2023,Debit,Detroit,D000398,M100,Atm,37,Engineer,33,1,3560,04-11-2024
Tx000337,Ac00332,99,17-10-2023,Debit,Denver,D000684,M085,Branch,69,Retired,166,1,3565,04-11-2024
Tx000338,Ac00439,139,16-01-2023,Debit,Washington,D000675,M090,Online,71,Retired,30,1,6753,04-11-2024
Tx000339,Ac00055,34,02-06-2023,Debit,Nashville,D000588,M079,Branch,26,Student,177,1,1445,04-11-2024
Tx000340,Ac00299,24,10-11-2023,Debit,Atlanta,D000284,M005,Branch,58,Doctor,164,1,10789,04-11-2024
Tx000341,Ac00107,1830,18-09-2023,Debit,San Antonio,D000436,M082,Online,55,Engineer,238,1,2236,04-11-2024
Tx000342,Ac00171,26,01-03-2023,Debit,San Diego,D000689,M096,Atm,65,Doctor,283,1,12894,04-11-2024
Tx000343,Ac00493,17,21-12-2023,Debit,Los Angeles,D000597,M023,Branch,27,Engineer,44,1,2798,04-11-2024
Tx000344,Ac00232,704,01-05-2023,Debit,San Antonio,D000473,M074,Online,46,Engineer,62,1,3584,04-11-2024
Tx000345,Ac00156,1272,22-09-2023,Debit,Houston,D000312,M073,Atm,47,Engineer,155,1,2121,04-11-2024
Tx000346,Ac00442,27,28-08-2023,Debit,Houston,D000112,M099,Atm,77,Retired,228,1,3085,04-11-2024
Tx000347,Ac00375,147,20-09-2023,Debit,San Jose,D000283,M067,Branch,42,Engineer,259,1,6798,04-11-2024
Tx000348,Ac00034,202,09-06-2023,Debit,Memphis,D000072,M005,Atm,27,Student,18,1,746,04-11-2024
Tx000349,Ac00376,308,30-03-2023,Debit,Nashville,D000276,M077,Branch,75,Retired,39,1,5428,04-11-2024
Tx000350,Ac00029,11,02-05-2023,Debit,Miami,D000609,M035,Atm,53,Engineer,144,1,7467,04-11-2024
Tx000351,Ac00040,294,27-02-2023,Debit,Fresno,D000504,M020,Online,38,Engineer,136,1,6362,04-11-2024
Tx000352,Ac00482,30,02-02-2023,Debit,Colorado Springs,D000230,M066,Branch,54,Engineer,121,1,8345,04-11-2024
Tx000353,Ac00365,139,30-10-2023,Debit,Boston,D000139,M004,Online,27,Student,31,1,1306,04-11-2024
Tx000354,Ac00340,433,10-07-2023,Debit,Colorado Springs,D000469,M024,Atm,29,Doctor,137,1,13648,04-11-2024
Tx000355,Ac00349,131,30-06-2023,Debit,Charlotte,D000391,M053,Online,43,Doctor,65,1,1338,04-11-2024
Tx000356,Ac00374,517,01-02-2023,Debit,Mesa,D000489,M025,Atm,42,Engineer,128,1,2016,04-11-2024
Tx000357,Ac00261,122,09-10-2023,Debit,Colorado Springs,D000095,M094,Online,69,Doctor,123,3,8355,04-11-2024
Tx000358,Ac00459,375,07-02-2023,Credit,San Francisco,D000045,M002,Branch,26,Student,178,1,1672,04-11-2024
Tx000359,Ac00331,166,24-07-2023,Debit,Omaha,D000473,M013,Atm,68,Doctor,227,1,11823,04-11-2024
Tx000360,Ac00165,627,06-09-2023,Debit,Chicago,D000686,M017,Atm,23,Student,146,1,587,04-11-2024
Tx000361,Ac00397,467,10-10-2023,Debit,Austin,D000016,M007,Branch,56,Retired,165,1,5423,04-11-2024
Tx000362,Ac00192,789,17-07-2023,Debit,Phoenix,D000402,M055,Online,58,Retired,231,1,1914,04-11-2024
Tx000363,Ac00063,874,17-05-2023,Credit,Oklahoma City,D000414,M050,Online,37,Doctor,59,1,12140,04-11-2024
Tx000364,Ac00478,525,23-03-2023,Debit,Colorado Springs,D000564,M011,Atm,69,Retired,134,1,4694,04-11-2024
Tx000365,Ac00272,110,03-04-2023,Debit,Raleigh,D000046,M054,Atm,30,Engineer,137,1,464,04-11-2024
Tx000366,Ac00092,633,07-09-2023,Debit,Denver,D000455,M047,Atm,80,Retired,76,1,4364,04-11-2024
Tx000367,Ac00332,124,12-09-2023,Debit,Oklahoma City,D000082,M015,Atm,72,Retired,90,1,3320,04-11-2024
Tx000368,Ac00087,44,08-12-2023,Debit,Fresno,D000092,M013,Atm,62,Retired,122,1,4357,04-11-2024
Tx000369,Ac00327,284,13-03-2023,Debit,San Diego,D000364,M046,Branch,28,Student,29,1,1519,04-11-2024
Tx000370,Ac00269,169,09-03-2023,Debit,San Francisco,D000602,M100,Atm,71,Retired,112,1,5963,04-11-2024
Tx000371,Ac00177,219,14-06-2023,Credit,Denver,D000004,M088,Branch,40,Engineer,123,1,6699,04-11-2024
Tx000372,Ac00322,133,27-11-2023,Debit,Oklahoma City,D000244,M060,Atm,21,Student,143,1,823,04-11-2024
Tx000373,Ac00069,157,21-08-2023,Credit,Dallas,D000001,M014,Branch,42,Doctor,289,1,13964,04-11-2024
Tx000374,Ac00264,145,15-11-2023,Debit,Albuquerque,D000194,M007,Online,20,Student,159,1,867,04-11-2024
Tx000375,Ac00014,643,17-07-2023,Debit,Atlanta,D000248,M073,Atm,64,Doctor,93,1,1036,04-11-2024
Tx000376,Ac00316,1393,03-05-2023,Debit,El Paso,D000113,M013,Branch,41,Doctor,297,1,13348,04-11-2024
Tx000377,Ac00131,208,20-11-2023,Debit,Oklahoma City,D000084,M100,Online,32,Doctor,36,1,8479,04-11-2024
Tx000378,Ac00232,94,10-07-2023,Debit,Phoenix,D000446,M042,Branch,57,Doctor,57,1,11089,04-11-2024
Tx000379,Ac00410,296,25-12-2023,Debit,Mesa,D000445,M095,Atm,59,Retired,36,1,6281,04-11-2024
Tx000380,Ac00488,30,23-11-2023,Debit,Austin,D000406,M049,Atm,44,Doctor,99,1,481,04-11-2024
Tx000381,Ac00329,112,06-11-2023,Credit,Phoenix,D000156,M078,Atm,26,Student,159,1,1123,04-11-2024
Tx000382,Ac00021,180,26-10-2023,Debit,Phoenix,D000106,M098,Branch,58,Engineer,144,1,8431,04-11-2024
Tx000383,Ac00188,14,03-07-2023,Credit,Denver,D000483,M084,Online,38,Engineer,148,1,8343,04-11-2024
Tx000384,Ac00341,97,30-05-2023,Debit,New York,D000387,M020,Branch,58,Retired,95,1,7182,04-11-2024
Tx000385,Ac00090,79,13-03-2023,Debit,Los Angeles,D000277,M051,Online,67,Retired,70,1,1692,04-11-2024
Tx000386,Ac00456,101,29-05-2023,Debit,San Antonio,D000020,M067,Atm,27,Student,160,1,1696,04-11-2024
Tx000387,Ac00322,74,10-07-2023,Debit,El Paso,D000273,M003,Online,49,Engineer,68,1,6264,04-11-2024
Tx000388,Ac00135,40,23-11-2023,Debit,Virginia Beach,D000680,M045,Branch,52,Engineer,169,1,8497,04-11-2024
Tx000389,Ac00279,99,18-05-2023,Debit,Seattle,D000019,M004,Atm,40,Doctor,46,1,1272,04-11-2024
Tx000390,Ac00210,124,09-05-2023,Debit,Las Vegas,D000274,M047,Online,56,Engineer,244,1,3960,04-11-2024
Tx000391,Ac00251,427,25-08-2023,Debit,Omaha,D000129,M054,Atm,19,Student,248,1,476,04-11-2024
Tx000392,Ac00116,134,25-12-2023,Credit,San Jose,D000664,M001,Online,25,Student,123,1,1872,04-11-2024
Tx000393,Ac00131,222,16-05-2023,Debit,Virginia Beach,D000008,M088,Online,49,Engineer,73,1,3117,04-11-2024
Tx000394,Ac00265,216,23-08-2023,Credit,Virginia Beach,D000037,M021,Online,22,Student,140,1,1842,04-11-2024
Tx000395,Ac00326,6,05-06-2023,Debit,Columbus,D000539,M017,Branch,80,Retired,283,5,7698,04-11-2024
Tx000396,Ac00411,826,14-12-2023,Debit,Colorado Springs,D000056,M042,Atm,29,Doctor,209,1,7581,04-11-2024
Tx000397,Ac00039,416,31-05-2023,Debit,Columbus,D000686,M015,Online,35,Engineer,67,1,7937,04-11-2024
Tx000398,Ac00293,131,11-10-2023,Debit,Charlotte,D000287,M006,Branch,67,Retired,258,1,6642,04-11-2024
Tx000399,Ac00306,203,15-05-2023,Credit,Memphis,D000589,M088,Branch,61,Doctor,149,1,7642,04-11-2024
Tx000400,Ac00285,268,22-05-2023,Debit,Miami,D000015,M017,Atm,26,Student,171,1,137,04-11-2024
Tx000401,Ac00145,195,26-06-2023,Debit,Jacksonville,D000601,M096,Online,23,Student,130,4,320,04-11-2024
Tx000402,Ac00128,137,12-09-2023,Credit,Sacramento,D000051,M028,Online,40,Doctor,220,1,12663,04-11-2024
Tx000403,Ac00292,713,29-03-2023,Debit,Philadelphia,D000573,M074,Branch,44,Doctor,25,1,8126,04-11-2024
Tx000404,Ac00020,354,26-05-2023,Debit,Milwaukee,D000043,M035,Atm,42,Doctor,143,1,706,04-11-2024
Tx000405,Ac00229,507,10-04-2023,Debit,Washington,D000672,M063,Branch,73,Retired,143,1,5332,04-11-2024
Tx000406,Ac00053,213,30-10-2023,Debit,Seattle,D000110,M050,Branch,27,Engineer,128,1,7645,04-11-2024
Tx000407,Ac00401,364,14-12-2023,Debit,Colorado Springs,D000469,M078,Atm,51,Engineer,146,1,8120,04-11-2024
Tx000408,Ac00208,195,10-10-2023,Debit,Louisville,D000603,M043,Atm,46,Doctor,144,1,6101,04-11-2024
Tx000409,Ac00177,231,25-07-2023,Debit,Raleigh,D000083,M076,Branch,80,Retired,204,1,2561,04-11-2024
Tx000410,Ac00136,739,04-09-2023,Credit,Tucson,D000576,M026,Branch,58,Doctor,47,1,11906,04-11-2024
Tx000411,Ac00029,390,19-06-2023,Credit,Omaha,D000274,M019,Atm,64,Doctor,61,1,7096,04-11-2024
Tx000412,Ac00210,242,26-09-2023,Debit,Dallas,D000605,M014,Online,58,Engineer,124,1,4383,04-11-2024
Tx000413,Ac00421,242,13-03-2023,Credit,San Antonio,D000451,M008,Atm,18,Student,271,1,1329,04-11-2024
Tx000414,Ac00400,135,20-11-2023,Debit,San Francisco,D000029,M097,Atm,23,Student,180,1,1278,04-11-2024
Tx000415,Ac00495,84,24-02-2023,Debit,Dallas,D000446,M100,Branch,61,Retired,91,5,1750,04-11-2024
Tx000416,Ac00301,194,15-05-2023,Debit,Oklahoma City,D000150,M088,Branch,80,Retired,267,1,2930,04-11-2024
Tx000417,Ac00434,617,24-10-2023,Debit,Kansas City,D000137,M035,Branch,29,Engineer,61,1,8926,04-11-2024
Tx000418,Ac00274,775,21-11-2023,Credit,Albuquerque,D000220,M036,Online,59,Doctor,38,1,5978,04-11-2024
Tx000419,Ac00365,267,07-08-2023,Debit,El Paso,D000223,M031,Atm,72,Retired,100,1,7677,04-11-2024
Tx000420,Ac00480,153,26-09-2023,Debit,Mesa,D000599,M057,Atm,45,Engineer,144,1,4658,04-11-2024
Tx000421,Ac00318,947,31-03-2023,Debit,Charlotte,D000019,M018,Branch,53,Retired,251,1,5579,04-11-2024
Tx000422,Ac00235,5,11-12-2023,Debit,New York,D000660,M002,Branch,34,Engineer,90,1,3293,04-11-2024
Tx000423,Ac00333,119,13-10-2023,Debit,Detroit,D000078,M070,Atm,57,Engineer,131,1,7998,04-11-2024
Tx000424,Ac00262,1097,30-06-2023,Debit,Colorado Springs,D000234,M005,Online,24,Student,147,1,1094,04-11-2024
Tx000425,Ac00267,120,27-03-2023,Debit,Tucson,D000445,M011,Branch,30,Engineer,123,1,3435,04-11-2024
Tx000426,Ac00490,107,03-02-2023,Debit,Virginia Beach,D000271,M079,Online,58,Doctor,32,1,344,04-11-2024
Tx000427,Ac00229,116,22-06-2023,Debit,Raleigh,D000386,M033,Atm,53,Retired,57,1,3897,04-11-2024
Tx000428,Ac00196,438,17-01-2023,Debit,Philadelphia,D000694,M025,Atm,67,Retired,247,1,5359,04-11-2024
Tx000429,Ac00182,677,24-08-2023,Debit,Houston,D000016,M015,Online,27,Engineer,287,1,628,04-11-2024
Tx000430,Ac00357,296,01-05-2023,Debit,Las Vegas,D000623,M085,Branch,35,Doctor,248,1,7419,04-11-2024
Tx000431,Ac00443,299,15-05-2023,Credit,Boston,D000540,M034,Branch,36,Engineer,84,1,5615,04-11-2024
Tx000432,Ac00499,462,16-01-2023,Credit,Denver,D000670,M068,Branch,24,Student,44,1,1995,04-11-2024
Tx000433,Ac00285,101,15-05-2023,Debit,Las Vegas,D000140,M038,Atm,50,Engineer,110,1,453,04-11-2024
Tx000434,Ac00475,85,30-01-2023,Debit,Washington,D000514,M074,Atm,66,Retired,166,1,2174,04-11-2024
Tx000435,Ac00217,80,05-07-2023,Debit,Raleigh,D000268,M055,Branch,39,Engineer,170,1,6452,04-11-2024
Tx000436,Ac00452,778,06-02-2023,Credit,Omaha,D000102,M054,Online,75,Retired,107,1,7714,04-11-2024
Tx000437,Ac00357,386,03-07-2023,Debit,Phoenix,D000461,M058,Online,42,Engineer,135,1,5528,04-11-2024
Tx000438,Ac00080,165,24-01-2023,Debit,Sacramento,D000124,M025,Online,35,Doctor,106,1,9940,04-11-2024
Tx000439,Ac00493,14,24-11-2023,Debit,Los Angeles,D000317,M070,Atm,34,Engineer,150,1,7017,04-11-2024
Tx000440,Ac00420,233,28-02-2023,Credit,Indianapolis,D000160,M019,Branch,55,Retired,145,1,2661,04-11-2024
Tx000441,Ac00040,1238,20-09-2023,Credit,Austin,D000077,M060,Branch,60,Engineer,159,1,9410,04-11-2024
Tx000442,Ac00351,92,13-11-2023,Debit,Albuquerque,D000264,M015,Branch,54,Engineer,115,1,2026,04-11-2024
Tx000443,Ac00070,294,15-02-2023,Debit,Phoenix,D000444,M047,Branch,68,Retired,153,1,7372,04-11-2024
Tx000444,Ac00273,136,13-11-2023,Debit,Miami,D000548,M060,Online,19,Student,113,1,265,04-11-2024
Tx000445,Ac00280,251,11-10-2023,Debit,Colorado Springs,D000593,M003,Online,36,Doctor,34,1,10002,04-11-2024
Tx000446,Ac00480,50,06-12-2023,Credit,Sacramento,D000549,M039,Atm,77,Retired,35,1,7752,04-11-2024
Tx000447,Ac00122,21,18-09-2023,Debit,Fresno,D000537,M027,Branch,34,Engineer,258,1,9594,04-11-2024
